"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"1","SteCoe_31302",1.30892021697453e-10,9.00406217256777e-07,0.509576855697953,0.0792976055372412,8.50205044125704,0.0799554478763128,0.000180035231721043,0.00255979985815746,0.00736569706100685,0.00736569706100685
"2","SteCoe_34882",9.54629031935083e-11,9.00406217256777e-07,0.510963977641768,0.0789259499746148,8.97061574699488,0.0816677371218757,0.000153073866303174,0.00430356771719894,0.00732209282897129,0.00732209282897129
"3","SteCoe_6522",6.87001306460177e-11,9.00406217256777e-07,-0.519563822275724,0.07964534079022,8.41499082009972,0.0839478334740639,0.000229594210499402,0.00372222425448196,0.00738246216100893,0.00738246216100893
"4","SteCoe_8020",1.26282618665903e-10,9.00406217256777e-07,1.22191376522296,0.18998650160499,4.59689087819479,0.4804073586053,0.0133135576313383,0.0300002873191853,0.0192192008756587,0.0300002873191853
"5","SteCoe_20207",6.86392730196334e-10,3.77735647281647e-06,0.554494523627597,0.0898812042690806,6.71994279773417,0.0955177891742486,0.00144151896102141,0.00292986257811189,0.00825283809601081,0.00825283809601081
"6","SteCoe_4453",8.51310856139576e-10,3.90411158625609e-06,0.505498839934846,0.0823951940868952,7.6696024478475,0.0792713104117307,0.000506357751617097,0.00297709192716721,0.00764040385872346,0.00764040385872346
"7","SteCoe_20629",1.72923503829269e-08,6.79737590195165e-05,0.636671596083634,0.112942825043034,7.58396062028595,0.133085689933736,0.00053406321241858,0.014773234862023,0.00768357946143775,0.014773234862023
"8","SteCoe_19381",3.75522981480675e-08,0.000129161129480278,0.956964938913274,0.173930615655214,4.66514881396532,0.301961241448768,0.0098335268412436,0.0264687040333986,0.0185154514061708,0.0264687040333986
"9","SteCoe_27922",5.39006118414252e-08,0.000164792137269851,-0.480730457895287,0.0884030721649282,7.58018522477977,0.0763641247958415,0.00070201853754383,0.00867610526429317,0.00768554926624604,0.00867610526429317
"10","SteCoe_9191",1.90238262158753e-07,0.000523459602156024,0.436806031569609,0.0838619533395958,7.43134143244538,0.0634256574068052,0.000671658838374063,0.0075760806844633,0.00776773382314498,0.00776773382314498
"11","SteCoe_32635",6.43478639875387e-07,0.0016096325686192,-0.578658078350757,0.116250342780745,5.44561627626946,0.10605541168839,0.00390788779325602,0.00356125913502772,0.0123090828427129,0.0123090828427129
"12","SteCoe_22252",1.20045344010537e-06,0.00275263973816161,0.531692942824655,0.109501817305722,5.6666716436818,0.0885687087704496,0.0033034337903789,0.00170922372373698,0.011085343801528,0.011085343801528
"13","SteCoe_36444",1.45460597724853e-06,0.00305392114491181,0.379123502029968,0.0786992205287761,9.33897277315313,0.0476219090779024,8.96282704236031e-05,0.00591239858352631,0.00734265250378071,0.00734265250378071
"14","SteCoe_978",1.55381945154693e-06,0.00305392114491181,0.423681307213373,0.0881900207033399,6.90836408383451,0.0564070035538547,0.00125513425787463,0.00215186378111866,0.00807784144411199,0.00807784144411199
"15","SteCoe_14981",1.83472645482227e-06,0.00336562220872597,0.950742643145875,0.199282637500813,4.03489664792401,0.305961571250039,0.0208414358089523,0.0255426964593646,0.0268148477221843,0.0268148477221843
"16","SteCoe_16594",2.12336111141818e-06,0.0036239303472662,-0.392897801543706,0.0828668523963456,7.62908571682281,0.0478450704963648,0.000579827406378772,0.00146612693895689,0.0076604708649145,0.0076604708649145
"17","SteCoe_640",2.23894519201648e-06,0.0036239303472662,0.38337057230544,0.0810411603160898,8.0045760082868,0.0449808952052186,0.000382451902530672,0.000802876753840319,0.00749875169592314,0.00749875169592314
"18","SteCoe_5797",2.47459190892654e-06,0.00378282616477903,-0.470712199659061,0.0999343967088598,7.36759044099921,0.0754591877533689,0.000604518979397606,0.0113797413952789,0.00780499961109907,0.0113797413952789
"19","SteCoe_6354",2.97837042042193e-06,0.00431330739412263,0.46716903145762,0.0999868264199718,5.90368631223998,0.0685248009669193,0.00194988918927284,0.00211775051873227,0.0100469493597722,0.0100469493597722
"20","SteCoe_29697",4.18041465624549e-06,0.00575141448406255,0.50795214855341,0.110371474193745,7.47647429730249,0.088368291650138,0.000535418981246658,0.0140828157975941,0.00774187598102724,0.0140828157975941
"21","SteCoe_18807",7.27127987276877e-06,0.00952745414186216,0.507234878709758,0.113080998459689,5.54498758676548,0.0847837016698984,0.00360824877914717,0.0065217979088361,0.0117365258760211,0.0117365258760211
"22","SteCoe_20383",8.81779084081388e-06,0.0110286514898107,0.43496998085351,0.0978713951845393,6.07197597457183,0.0597893604655706,0.00198672439496801,0.00205286919497827,0.00950784759947391,0.00950784759947391
"23","SteCoe_12001",1.04304909191854e-05,0.011958557838846,-0.356641413387685,0.0809068225922692,7.99404137463011,0.0397871814439601,0.000352539374198162,0.00181979678714921,0.00750255735617414,0.00750255735617414
"24","SteCoe_25211",1.03256258596139e-05,0.011958557838846,0.435575623065348,0.0987646143415948,6.10879054169603,0.0644323541367447,0.00229952817833703,0.00771982797381627,0.00940581067691572,0.00940581067691572
"25","SteCoe_1898",1.14441164068577e-05,0.0125958522820438,0.381314210050895,0.0869009523461648,6.88277787016957,0.0490553419101595,0.00096418766030406,0.00628272417187983,0.00809794296210043,0.00809794296210043
"26","SteCoe_10900",1.52027698510195e-05,0.0160518777329437,0.384667765976579,0.0889255190626725,6.77605003805388,0.0490569206670237,0.00129571937601864,0.00492579210744784,0.00819357815266024,0.00819357815266024
"27","SteCoe_2519",1.75009569700651e-05,0.0160518777329437,-0.637432219217685,0.148426490138915,5.94613153266521,0.141723330906496,0.0037514994953367,0.0226850080746122,0.00989863712988001,0.0226850080746122
"28","SteCoe_26680",1.66399768592317e-05,0.0160518777329437,0.512645447656608,0.119059884519252,5.33917160109191,0.0812046312546311,0.00405675318996933,-0.00090605351834524,0.0129535541321159,0.0129535541321159
"29","SteCoe_6337",1.74121815469397e-05,0.0160518777329437,0.675664260354846,0.15728752592499,5.21830823261562,0.159222087046702,0.00593457294812764,0.0237526660257978,0.013767423057469,0.0237526660257978
"30","SteCoe_7212",1.72337833369284e-05,0.0160518777329437,0.430498873405118,0.100162354598913,6.0432551848812,0.0576226882386585,0.00244790543486322,0.000250633548784041,0.00959109129969488,0.00959109129969488
"31","SteCoe_10331",1.95603716444974e-05,0.0171518368984479,0.368611963920695,0.0863290020432956,7.04465512005503,0.0441672060809415,0.000958572266613079,0.00358112386312031,0.00798466364593652,0.00798466364593652
"32","SteCoe_11776",1.9946895651633e-05,0.0171518368984479,-0.414823289705837,0.0972511563299234,6.14195368175251,0.0551968817530743,0.00203122628333751,0.00273327138114575,0.00931811860567113,0.00931811860567113
"33","SteCoe_22878",2.08215885926142e-05,0.0173614191428598,-0.361682136805799,0.0849838333412236,7.39187801454473,0.0448077663557,0.000875753622686013,0.00654234761781719,0.00779094869255662,0.00779094869255662
"34","SteCoe_7519",2.29286187419676e-05,0.0185559962736464,0.432061962919334,0.102039087997626,5.92507181531122,0.0570943957964125,0.00252327712419135,-0.00106843198299124,0.00997109345107345,0.00997109345107345
"35","SteCoe_10926",2.55236117583759e-05,0.0195085472539853,-1.07636778765541,0.255662076489863,3.45432876843751,0.368624592023209,0.0379561780750218,-0.00988376776495961,0.0404795387511083,0.0404795387511083
"36","SteCoe_36781",2.52542907328603e-05,0.0195085472539853,0.401696783389106,0.0953579466795162,6.72302487557065,0.0565919159309866,0.00111800056559134,0.00979376502832881,0.00824940101134599,0.00979376502832881
"37","SteCoe_7616",2.62988397998502e-05,0.01955780745764,0.385984546460772,0.0918277438175005,6.78464235033,0.0522843221131095,0.00130692373741105,0.00881187770412396,0.00818509344504873,0.00881187770412396
"38","SteCoe_15774",3.41639254503511e-05,0.0247382782287332,1.17954565083128,0.284655048372284,7.04743708421871,0.490324029625939,0.00116987911956455,0.096064316757028,0.00798295807370005,0.096064316757028
"39","SteCoe_25787",3.69196553190656e-05,0.0260482368143438,0.814654636294871,0.197446234509333,4.09957826686753,0.234185166900743,0.0163614291314456,0.0304205894948521,0.0257681721352003,0.0304205894948521
"40","SteCoe_30681",3.87207286854324e-05,0.026635989262709,-0.412082167077874,0.100141878458021,5.99233029388778,0.0541817776332134,0.00228697570731114,0.00203070950086783,0.00974709927801017,0.00974709927801017
"41","SteCoe_15254",4.23682290747993e-05,0.0284342485663946,1.57193278737664,0.383944135141349,7.49100261631068,0.873963595427401,0.000812988218370441,0.176082730472956,0.00773372672828178,0.176082730472956
"42","SteCoe_24943",4.94376542305393e-05,0.0305771159465266,0.457492488553323,0.11273092288459,5.53628517452874,0.0643740776498314,0.00346449246837197,-0.00135213976834873,0.0117854207009216,0.0117854207009216
"43","SteCoe_25128",4.88733648353907e-05,0.0305771159465266,0.340501744503703,0.0838477979273031,7.68798669937674,0.0411098392985516,0.000508991250637683,0.00792755261007175,0.00763151024513348,0.00792755261007175
"44","SteCoe_28633",4.83698391823401e-05,0.0305771159465266,0.384244952249789,0.094563186152474,6.28106042798505,0.0513713410306031,0.00174216336709816,0.00769528467526245,0.00898847204327077,0.00898847204327077
"45","SteCoe_37931",5.00061861314761e-05,0.0305771159465266,0.45571420428559,0.112366708139488,5.63860170339038,0.0717880279826258,0.00392188628122082,0.00872530996722113,0.0112296462365049,0.0112296462365049
"46","SteCoe_391",5.13229433051693e-05,0.0307000458257617,0.320635377995895,0.0791786267745251,8.65299147819399,0.0348483719513379,0.000180013986061203,0.00516166370002783,0.00734309193941824,0.00734309193941824
"47","SteCoe_12976",5.40848916406989e-05,0.0316638271996909,0.382289543628488,0.0946909324146307,7.57046383429711,0.0519133239637007,0.000432234758346,0.0103274124595166,0.0076906473400111,0.0103274124595166
"48","SteCoe_1639",5.7639943492673e-05,0.0330420976071748,0.375302530614855,0.0933061520000861,6.24408626786919,0.0477539830616143,0.00137664032675878,0.0059545412943612,0.00907060527451702,0.00907060527451702
"49","SteCoe_29668",6.32473749577739e-05,0.0355166279456757,-0.728623181707021,0.182139603843956,4.88513506957335,0.189124874035848,0.0102018006584552,0.0296080016876647,0.0164490460489943,0.0296080016876647
"50","SteCoe_37204",6.54749487291025e-05,0.0360321737845997,-0.892435605925353,0.223547211579289,4.95687261576741,0.283908413441394,0.00704508350208341,0.052922943463767,0.0158247721944387,0.052922943463767
"51","SteCoe_702",6.69316795329026e-05,0.0361116096868108,-0.356537439200161,0.0894263953732709,7.83666486283211,0.0453330558359334,0.000361858238230869,0.009234637989117,0.00756439592449608,0.009234637989117
"52","SteCoe_18385",6.8248225836067e-05,0.0361138111943311,-0.388951308124621,0.0976697328149074,6.33906449758138,0.053970375064878,0.00190397320787094,0.00954327884189154,0.00886655254668693,0.00954327884189154
"53","SteCoe_13746",6.96858909591673e-05,0.0361788108609896,-0.493064174407197,0.123967835446684,5.72739052114853,0.0867649058279578,0.00456274777274686,0.0138788812976565,0.0107871215577334,0.0138788812976565
"54","SteCoe_20286",9.51167471585844e-05,0.0484672669410298,0.309632450800932,0.0793375531439128,8.4656202611128,0.0293607005535233,0.000180957256766952,0.00061774164566732,0.00737237954986887,0.00737237954986887
"55","SteCoe_33851",0.000103689733105454,0.0509486910023157,0.391411710618909,0.100832747879331,6.10810135004614,0.0535503459073188,0.00279301705625982,0.00732619326965022,0.00940767459761637,0.00940767459761637
"56","SteCoe_37138",0.000102828974215036,0.0509486910023157,0.384879345915613,0.0990981980642121,6.06218064972172,0.0531675764021803,0.00224867391205869,0.00938858359254298,0.00953586951942988,0.00953586951942988
"57","SteCoe_18679",0.000114328616474259,0.0551906352790474,0.908546325178355,0.235498015879979,4.5445526941173,0.297550311433595,0.0118605928639063,0.0546905857161821,0.0197848115831533,0.0546905857161821
"58","SteCoe_26505",0.000128934190447819,0.0611681583510724,0.39744435523943,0.103812420932713,7.47653157758855,0.0570879215194257,0.000589052526629493,0.0123433699612634,0.00774184368485576,0.0123433699612634
"59","SteCoe_35782",0.000132067383265267,0.0615926460665606,0.323212836005298,0.0845537801573398,8.37405209052515,0.0377743687725823,0.000199485264790768,0.00837972482188413,0.0073912932542108,0.00837972482188413
"60","SteCoe_15785",0.00013460959748815,0.0617319614080656,0.452521804546988,0.118527339480443,5.63666514437639,0.0740766522610197,0.00394230939946176,0.0129161668457127,0.0112397425168362,0.0129161668457127
"61","SteCoe_25640",0.000141813773198865,0.0622217595951275,0.355826899686079,0.0935160220282486,6.32467880995454,0.0429680722333514,0.00159824670293738,0.00504740325878183,0.00889604894824807,0.00889604894824807
"62","SteCoe_8323",0.000140241495924155,0.0622217595951275,0.436721689451429,0.11469308945765,5.43046688264574,0.0669556656370116,0.00338672040272874,0.00959716683169585,0.0123986853204798,0.0123986853204798
"63","SteCoe_8491",0.000142461508013266,0.0622217595951275,0.384401476327656,0.101055761083826,7.77682986097311,0.0535203886642725,0.000400319813198052,0.0118544004046795,0.00759038110569448,0.0118544004046795
"64","SteCoe_11973",0.000152808722493526,0.0656982001270601,-0.308568150512735,0.0814925170296586,7.76395281391362,0.0344431293062035,0.000373083139208927,0.00746536786472197,0.00759615325898611,0.00759615325898611
"65","SteCoe_27325",0.000163067788214454,0.0687918232768582,0.694788361169671,0.184280554787468,6.7022107268086,0.175382650630551,0.00143105189950843,0.0393201355478239,0.00827304586283912,0.0393201355478239
"66","SteCoe_5023",0.000165004373319983,0.0687918232768582,0.985562066744938,0.261607737799012,5.76546579966042,0.352994523850651,0.0035748869119649,0.078551443259615,0.0106106296582594,0.078551443259615
"67","SteCoe_1816",0.000171827364871623,0.0705671906239937,1.39740788405653,0.371928317570181,5.26819877302393,0.710322244396534,0.00558620979534341,0.160410598297359,0.0134200280256347,0.160410598297359
"68","SteCoe_18062",0.00017988136904877,0.072236585917006,0.481901817546406,0.128654191541663,5.41438153552336,0.084565519427474,0.00525045827432696,0.0146118229271599,0.012494334305513,0.0146118229271599
"69","SteCoe_2703",0.00018114276887169,0.072236585917006,1.7687948675917,0.472439620477439,6.43861456407881,1.1394698605828,0.00199769852444493,0.265841335471795,0.00867419271589929,0.265841335471795
"70","SteCoe_18430",0.000196891767014797,0.0732118089348536,-0.532805117706425,0.143112865625925,6.62088905783126,0.103597551113145,0.00124638894073141,0.0233311618284655,0.00837587740188023,0.0233311618284655
"71","SteCoe_19681",0.000190569667344849,0.0732118089348536,0.699940081935639,0.187591133083837,4.23038659296811,0.153713027643305,0.0184278966522306,-0.00944364044785188,0.023800623201783,0.023800623201783
"72","SteCoe_23924",0.000194392044482656,0.0732118089348536,0.326116259577149,0.0875199124667267,6.92024609279858,0.0385187420231653,0.00112285356708607,0.00769474322623126,0.00806882852673414,0.00806882852673414
"73","SteCoe_27672",0.000187969556035478,0.0732118089348536,0.294662781216782,0.0788995100967968,8.85098305317601,0.0310896765454779,0.000144371378305897,0.00657806882856756,0.00732578785391155,0.00732578785391155
"74","SteCoe_28597",0.000195682583360881,0.0732118089348536,-0.332788216216569,0.0893504893329983,6.65131036834501,0.0376012727998285,0.00124484627573284,0.00459098538299591,0.00833536565712264,0.00833536565712264
"75","SteCoe_829",0.000206316903052849,0.0756935453920294,1.60399576917127,0.432209486682947,7.39933396082531,0.939965264596664,0.000749498378589809,0.223416550075894,0.00778656248713204,0.223416550075894
"76","SteCoe_27861",0.000209789833193791,0.0759549611863203,0.306722722051489,0.0827431366069641,8.56896591773056,0.0343854324568054,0.000192290133270918,0.00802342185339955,0.00735466704832792,0.00802342185339955
"77","SteCoe_16666",0.000215441281013679,0.076988081667174,-0.406158679673491,0.109767090347556,6.02398417688901,0.0603333946332659,0.00239178372079465,0.0120667932272476,0.00964882744844863,0.0120667932272476
"78","SteCoe_1869",0.00022544660080298,0.079530623944805,1.14324487761946,0.309935804039101,7.56696707728937,0.47855683742377,0.000773324574426857,0.11449891857601,0.00769249025488925,0.11449891857601
"79","SteCoe_29105",0.000229672874027637,0.0799959341992971,0.490570755949258,0.133165361292537,5.57156021735895,0.0881576120811427,0.00501985719338044,0.0162597589444258,0.0115889671457134,0.0162597589444258
"80","SteCoe_2128",0.000235582251356037,0.0810285153539089,-0.355914105358154,0.0967829967238653,6.21403699677448,0.0415130293752855,0.00210020411469505,0.00258056156186086,0.00914013403112702,0.00914013403112702
"81","SteCoe_23775",0.000241973179685183,0.0821991853360186,-0.402533771004938,0.109664026445576,5.63534575399111,0.0572470188190993,0.00318480709392904,0.00833117661175429,0.0112466313415781,0.0112466313415781
"82","SteCoe_37388",0.000260386000706149,0.0873753804320778,0.289173530539241,0.0791860894363614,8.64680946152957,0.0299454397310135,0.000180666698435546,0.00629805397043692,0.00734385741383256,0.00734385741383256
"83","SteCoe_26243",0.000271277284822888,0.0899333225203202,0.372066963362837,0.102180038021109,5.94361825762658,0.0483296084662862,0.00262174231121834,0.00644420555341279,0.00990716989277604,0.00990716989277604
"84","SteCoe_867",0.000285685901257475,0.0935825387976273,-0.417422911325082,0.115057667856935,5.76503899649687,0.0641870063091413,0.00332489980279468,0.0125610205164176,0.0106125605772096,0.0125610205164176
"85","SteCoe_18884",0.000297538185592157,0.0956992355137561,0.427426682006581,0.118157424257764,5.46747953286906,0.0629370611197673,0.004572711521381,0.00626594257518027,0.0121807007672941,0.0121807007672941
"86","SteCoe_26683",0.000299103585338822,0.0956992355137561,0.861358451951324,0.238202586547121,3.78672952431344,0.27364793983836,0.0220100141849926,0.0460785525002939,0.0315046593689608,0.0460785525002939
"87","SteCoe_17466",0.000312327651293856,0.0959306656671839,0.900295991233787,0.249745433021717,6.10953284437531,0.299295364733173,0.00239373563461643,0.0724536019436297,0.00940380504674958,0.0724536019436297
"88","SteCoe_26643",0.000305475870679039,0.0959306656671839,0.423490168494546,0.11729042609216,8.17793998232769,0.0661845164910539,0.000274903405900219,0.0162335494575562,0.00744206668789295,0.0162335494575562
"89","SteCoe_31211",0.000313772347363227,0.0959306656671839,0.483843847063919,0.134264717475216,4.97937301852211,0.0820871918000191,0.00599877779179872,0.0098088639382477,0.0156336394386408,0.0156336394386408
"90","SteCoe_38454",0.000310237986976966,0.0959306656671839,0.528385641753967,0.146505286729233,4.70249135905192,0.0965706291463038,0.00761169362324331,0.0094725906737945,0.0181448652242945,0.0181448652242945
"91","SteCoe_11665",0.000335558593434086,0.101464068757498,-0.421516502788064,0.117539167980096,5.47567361834224,0.0567623942429241,0.00444565215490844,0.000167075319918298,0.0121328950564353,0.0121328950564353
"92","SteCoe_19447",0.000343036154021488,0.10259763928321,0.378389421479807,0.105682830985619,5.76509874819519,0.0505682612823306,0.00279034273229937,0.00736258392901214,0.0106122901858625,0.0106122901858625
"93","SteCoe_30304",0.000364980619542395,0.107987169111059,0.522219608937373,0.146518427605257,7.50446544764003,0.101134880652736,0.000571419762797682,0.0251897597907026,0.00772625067299956,0.0251897597907026
"94","SteCoe_25358",0.000372041702142068,0.10890531357597,0.38923050570118,0.109360191231222,5.91177540269961,0.0562138022540357,0.00324353161836899,0.0111080500929865,0.0100179792146303,0.0111080500929865
"95","SteCoe_14899",0.000411218898692092,0.117865616837621,0.291410636382955,0.0824876921024002,7.57982554123922,0.0306793703274077,0.000479325993545994,0.00645843751081616,0.00768573722451046,0.00768573722451046
"96","SteCoe_6795",0.000410117100823099,0.117865616837621,0.399385615077432,0.113028766328503,5.55714854852481,0.0514276105454945,0.00366193991779511,0.00110465966388631,0.011668662503497,0.011668662503497
"97","SteCoe_4600",0.000430669264841894,0.122167994756593,0.431285503888845,0.122505502448372,5.32074724287872,0.0640447901870933,0.00493766430538645,0.00605251493154254,0.0130714534507673,0.0130714534507673
"98","SteCoe_26306",0.000460462869627927,0.12670096320682,0.445813581798621,0.127274916828175,5.26957217987167,0.0709866115248222,0.00602799645155421,0.00912091902842902,0.0134106888927884,0.0134106888927884
"99","SteCoe_32125",0.000455908334707866,0.12670096320682,0.526442387342839,0.150180068479798,7.05344597684852,0.103441123829105,0.000934307993510273,0.026130555568806,0.00797929531911447,0.026130555568806
"100","SteCoe_6092",0.000452792247769998,0.12670096320682,-0.318684295951507,0.0908648734995697,6.56630651711639,0.0329638569320162,0.00145246249118434,0.00187547455706065,0.00845524779212703,0.00845524779212703
"101","SteCoe_22163",0.000475897447532179,0.129651427389064,0.28179332328339,0.0806513670661771,8.02419770388185,0.0264309542200926,0.000313797418207364,0.00316448405641054,0.00749177419336452,0.00749177419336452
"102","SteCoe_678",0.000500083004307893,0.134904744573882,0.300794934814651,0.0864176467299698,6.88431691349172,0.0301095761545151,0.000864905555151401,0.00309015886014218,0.00809670604446362,0.00809670604446362
"103","SteCoe_16416",0.000511492637889463,0.136643023535597,-0.660034103410308,0.189956211084986,4.07632571271694,0.139212102438945,0.0171620574305137,-0.00580392791111328,0.0261379771252026,0.0261379771252026
"104","SteCoe_30544",0.000518038036783361,0.137060909808952,0.34703554470923,0.0999741786141776,6.01166223064296,0.0447879427530189,0.00230723900345765,0.00923655028391458,0.00968656466403772,0.00968656466403772
"105","SteCoe_2118",0.000558079295736043,0.146248665728314,-0.456383358550915,0.132238654797571,5.09058193603175,0.0638419224538905,0.00625872690543276,-0.0044504716184641,0.0147257472817727,0.0147257472817727
"106","SteCoe_6314",0.000568862159118234,0.147668029908465,0.276035200250178,0.0801021022470107,10.3786332119228,0.0260815148219948,3.33986581253897e-05,0.00426378172700514,0.00766621748314327,0.00766621748314327
"107","SteCoe_18848",0.000574919191396757,0.147845574490403,0.344864482722154,0.100158751036451,6.01149448628773,0.042242665327846,0.00235104759449892,0.00639990159867462,0.00968708289651917,0.00968708289651917
"108","SteCoe_12263",0.000585950641175399,0.149287202246132,-0.494660911175872,0.143878937736901,5.21248274180502,0.0920378589654723,0.00527426864652768,0.0195671098226311,0.0138090060073979,0.0195671098226311
"109","SteCoe_21021",0.00062193686675263,0.157001970876747,-0.336588264111576,0.0983640440764574,6.16877960398656,0.0409376822455252,0.0023606425078461,0.00690627000446326,0.00924993969264421,0.00924993969264421
"110","SteCoe_8317",0.000631846411153235,0.15805350772084,0.442286368193964,0.129415745743501,6.96363934016085,0.0737587611687741,0.00105880531424917,0.0190393169813667,0.00803750159272694,0.0190393169813667
"111","SteCoe_10570",0.000663762353608151,0.158998102405863,0.573403942687953,0.168443828840336,4.37109076000521,0.103573567668395,0.0121895327638092,-0.0056082751353173,0.0218584554054617,0.0218584554054617
"112","SteCoe_18383",0.000660567509343361,0.158998102405863,0.341829966383905,0.100377526598715,8.39182000545388,0.0441224008368748,0.000277408185052728,0.0118133692302383,0.00738738583382892,0.0118133692302383
"113","SteCoe_23987",0.000650665710589319,0.158998102405863,0.455746949935788,0.133667183404299,9.3598162018419,0.0783918090400474,0.000107557982791331,0.021332741120295,0.00734526038194829,0.021332741120295
"114","SteCoe_25010",0.0006702929160881,0.158998102405863,-0.506753574065671,0.148981615144682,4.78254615397614,0.0858361021758784,0.00925455834534941,0.00247390395782268,0.0173800676359924,0.0173800676359924
"115","SteCoe_34024",0.000668606536327991,0.158998102405863,-0.321235204137544,0.0944215436806076,6.21489341160895,0.033991677233579,0.00156039719825492,0.00248501656226784,0.00913811629497974,0.00913811629497974
"116","SteCoe_7114",0.000646488491042567,0.158998102405863,0.490022718665132,0.143646015025698,4.89915843995512,0.0906074393118773,0.00598213034558963,0.0187788828137261,0.0163253234936824,0.0187788828137261
"117","SteCoe_1159",0.000691763822090605,0.162417585991781,0.268308622462888,0.0790812374828118,8.75930772605543,0.025633803491524,0.000172547235119934,0.00521005066507237,0.00733206331105553,0.00733206331105553
"118","SteCoe_18861",0.000703762342274464,0.162417585991781,2.47027854626871,0.729102395003566,0.789019947201279,1.83645420313353,0.0904790658740094,-0.0827839001581478,0.547429297005913,0.547429297005913
"119","SteCoe_29241",0.000703987462515009,0.162417585991781,0.301164001906233,0.0888908178671348,6.67288825613502,0.0313846538562382,0.00117375276943915,0.00439254995454086,0.00830814023186662,0.00830814023186662
"120","SteCoe_4857",0.000708319171355345,0.162417585991781,-0.360729173562143,0.106524837449864,5.71752079022272,0.0398767243000017,0.00278281592112999,-0.00166406485132504,0.0108342332713339,0.0108342332713339
"121","SteCoe_22207",0.000714701192933272,0.162526595245884,0.489140049194987,0.144550203278728,4.81609366004683,0.0761482820844816,0.00800355032440369,-0.00217570263568451,0.0170701631971024,0.0170701631971024
"122","SteCoe_18651",0.000743609970051463,0.16771452406505,0.562114696815091,0.16665254787713,4.29715940492387,0.104038113926229,0.0104725924957012,0.00185571978906253,0.0228550935610258,0.0228550935610258
"123","SteCoe_15440",0.000770914575204236,0.17106843105903,0.274912287994996,0.0817453705257064,7.77968918084881,0.0242249456109507,0.000429658644927105,0.00163956240008315,0.00758910807793493,0.00758910807793493
"124","SteCoe_19888",0.000765514303245557,0.17106843105903,0.322847618090938,0.0959436272310421,6.26298431047232,0.0386445360776507,0.00201804445632301,0.00781576984441429,0.00902817107117598,0.00902817107117598
"125","SteCoe_12912",0.000788801536954214,0.173637304726657,-0.567761751026216,0.169143099852224,4.49005049467547,0.112263054305949,0.0139302705866347,0.00681243944995596,0.0204009952865085,0.0204009952865085
"126","SteCoe_2743",0.000796260407517871,0.173888106136998,0.603932449112927,0.180058432317881,5.13905838349277,0.138599256071357,0.00663785461687473,0.0322673922416529,0.0143507834248589,0.0322673922416529
"127","SteCoe_22225",0.00080754570286336,0.17496399653534,0.573882812640596,0.171298310461282,4.37594728363499,0.110533473926196,0.0134161515406807,0.00222522063653487,0.0217955818595869,0.0217955818595869
"128","SteCoe_14983",0.000821517782723241,0.176266295744709,0.835749504149865,0.249817425005228,3.51372228098455,0.265711041358642,0.0240486141245589,0.0508418808789322,0.0385940431688614,0.0508418808789322
"129","SteCoe_24939",0.000826368372985443,0.176266295744709,-0.313736742984482,0.0938261769003139,6.66010214806059,0.0374522394941093,0.00105481878287007,0.00950920298320473,0.00832412543844938,0.00950920298320473
"130","SteCoe_19774",0.000837953702545853,0.177362569840398,0.351741700727581,0.105313661093007,5.88736193510738,0.0426568207272642,0.00320238863852493,0.00418448271886815,0.0101067720168504,0.0101067720168504
"131","SteCoe_7704",0.000861446743119949,0.18094327163121,-0.315791592668813,0.0947680793495033,6.36611177122386,0.0366541056687206,0.00196485684784681,0.00701755204365855,0.00881232978846569,0.00881232978846569
"132","SteCoe_28488",0.00089499202019494,0.186565154755182,-0.348540971076285,0.104931286164647,5.81190176798104,0.044065420227254,0.00280543409325533,0.00735613613556342,0.0104072556861451,0.0104072556861451
"133","SteCoe_33951",0.000906277274134606,0.187497184023217,0.402349146643552,0.121258412510673,7.63868607735701,0.0617986930855863,0.000451227731472164,0.017193095394058,0.00765565787157175,0.017193095394058
"134","SteCoe_37701",0.00091461772797425,0.187810607484623,0.35604417610653,0.107386038734329,5.67934412169097,0.0383848092319964,0.00281662630389581,-0.00234386279698515,0.0110214872741652,0.0110214872741652
"135","SteCoe_20227",0.000927517769657166,0.189048732962123,0.379981947929216,0.11474142112397,5.54915633166656,0.053470519700158,0.00408551173860967,0.00945400222743501,0.0117132007272481,0.0117132007272481
"136","SteCoe_13087",0.000980719162068787,0.196974222361203,0.270182002529755,0.0819726878873835,7.7604486007886,0.0265911764178055,0.000465690779160031,0.00578988531485166,0.00759773509221885,0.00759773509221885
"137","SteCoe_34420",0.000974672642820075,0.196974222361203,1.79781478151918,0.545166154357916,5.69978544825185,1.23712691886632,0.00424153530870672,0.352405827720172,0.0109202477413476,0.352405827720172
"138","SteCoe_16587",0.000990447715492285,0.197486661880331,1.08722994958132,0.330141295496966,7.13221148721035,0.452714636473155,0.000650018320861617,0.130141911670037,0.0079335395883788,0.130141911670037
